IsoDatetime,EA,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS,,EA avg,EA mmscfd,,Total,max(total),,min(total),,avg(total,
2018-05-19T00:00:00,47843526,56569237,36470282,28275249,66821630,70040897,54039740,59539356,42814759,30820573,44730384,6502432,20831199,,,,,565299264,,,,,,
2018-05-20T00:00:00,43589108,49124564,29575556,23705859,60439674,54658832,54542667,54601475,46137069,27810242,38061100,5187353,16875903,,,,,504309402,,,,,,
2018-05-21T00:00:00,42557059,52579835,32136505,25107145,58931358,57200939,61988888,49737363,42392149,28066920,40785698,5636937,16891248,,,,,514012044,,,,,,
2018-05-22T00:00:00,42074455,57016052,34015029,35665162,58303455,58510072,65949518,48907094,37870887,26976923,41951053,5752241,16328100,,,,,529320041,,,,,,
2018-05-23T00:00:00,46500019,65028152,41243377,42503647,64760515,58677846,65421105,55565765,39093449,28079248,45780674,5766988,15436709,,,,,573857494,,,,,,
2018-05-24T00:00:00,47732144,63661214,39605707,42254770,66536462,54599771,59627934,57398132,43490969,34468894,48275753,5409705,18483676,,,,,581545131,,,,,,
2018-05-25T00:00:00,45834366,67362194,44819432,35821075,64242424,58617685,49823193,55744540,41351342,34196360,52001334,5667225,19204989,,,,,574686159,,,,,,
2018-05-26T00:00:00,35605786,52485562,31666597,27813272,49207648,48617212,45133208,42511800,30767488,27027141,41506466,4639787,14685606,,,,,451667573,,,,,,
2018-05-27T00:00:00,29540673,41910771,26031249,23312891,40209587,38333131,43852550,33463731,26922836,24645961,35519056,3766161,12716812,,,,,380225409,,,,,,
2018-05-28T00:00:00,29546201,38841240,24706212,21031504,40212274,35869781,35530750,33468490,26929512,22552078,32679424,3552325,11310879,,,,,356230670,,,,,,
2018-05-29T00:00:00,39610065,49862070,30495797,26178212,52922341,44302335,44141852,44597397,32191259,26166048,37987394,4489203,12489586,,,,,445433559,,,,,,
2018-05-30T00:00:00,41414156,55495053,32866097,27483986,55476091,50032029,40100955,47315029,36626417,28612736,42915318,4991238,14366857,,,,,477695962,,,,,,
2018-05-31T00:00:00,37690386,49928134,30524459,23045689,50337187,45753601,43259750,41883078,36144902,25582640,35963593,4616641,13487260,,,,,438217320,,,,,,
2018-06-01T00:00:00,36209679,44470256,28390993,19972939,48203233,43013028,35696280,39761379,37290935,23984505,31285864,4398802,14385289,,,,,407063182,,,,,,
2018-06-02T00:00:00,31448421,36382462,23761241,17359225,43070913,43048382,31818743,36064598,31177214,21164250,26678079,4183752,12535639,,,,,358692919,,,,,,
2018-06-03T00:00:00,29618016,34240537,22807985,20123900,39666033,39919464,32405836,34488733,27468647,20369741,27407793,3920236,11420867,,,,,343857788,,,,,,
2018-06-04T00:00:00,38024536,47704800,31438500,27370726,52061921,49109611,42270608,43480061,31915689,22963470,35981540,4958801,11736356,,,,,439016619,,,,,,
2018-06-05T00:00:00,43305589,54798750,34777391,29323502,60071340,54031824,45684480,51535153,37881750,28332219,44711891,5392226,15193622,,,,,505039737,,,,,,
2018-06-06T00:00:00,42209461,57303645,36748153,31194920,58363050,56986826,43345581,49729630,36334678,28038625,44998825,5652309,15305434,,,,,506211137,,,,,,
2018-06-07T00:00:00,40899481,56057519,35388487,29573977,56487270,53233953,41661654,47764564,37767717,28824417,45717459,5322291,16200110,,,,,494898899,,,,,,
2018-06-08T00:00:00,38376915,56571671,37981629,31036610,52945229,52915144,40319842,45068186,35119524,28259202,45788370,5194554,15723311,,,,,485300187,,,,,,
2018-06-09T00:00:00,36655348,49197252,32606351,27844545,50362966,45865517,36511297,44509052,32925693,23619916,40751329,4417994,12781823,,,,,438049083,,,,,,
2018-06-10T00:00:00,35424957,46927151,30369884,24354583,48138611,42409998,40103188,42179495,31597560,22311382,36371856,4140188,11772928,,,,,416101781,,,,,,
2018-06-11T00:00:00,36146853,47360300,31350905,26896649,49353811,49248416,46045291,40587671,30313419,23001266,36775769,4975456,11716203,,,,,433772009,,,,,,
2018-06-12T00:00:00,40921775,51382909,33231571,26823777,56258179,52836568,47096575,47647212,33726404,24958159,40772134,5293256,13324477,,,,,474272996,,,,,,
2018-06-13T00:00:00,39853844,47670917,31544500,26134930,54709830,52210630,55138151,46018685,35868512,25645675,39509055,5238618,14554454,,,,,474097801,,,,,,
2018-06-14T00:00:00,38552051,47270996,31384370,26063744,52695554,53195789,59924079,44063699,35162781,26723214,40242278,5325240,15833826,,,,,476437621,,,,,,
2018-06-15T00:00:00,36736596,47139541,31359913,28118641,50415657,56593967,62762950,42323847,34172637,27317470,41031196,5519334,16616449,,,,,480108198,,,,,,
2018-06-16T00:00:00,36536404,43932901,29103462,27694028,49979282,54323774,59080912,44222961,34867871,26906445,39400390,5155492,16486965,,,,,467690887,,,,,,
2018-06-17T00:00:00,38723760,44574828,29328127,25574906,52798783,52627268,57755156,47036360,36335503,27882289,39963257,5031195,17028735,,,,,474660167,,,,,,
2018-06-18T00:00:00,36899105,46339161,30894842,27679957,50247195,55940922,63253397,41472730,35406419,29061402,40002953,5565914,18047695,,,,,480811692,,,,,,
2018-06-19T00:00:00,33565279,41816652,28453686,27984534,45433676,52407201,64927487,36572712,32096839,26636432,34934069,5255995,16723284,,,,,446807846,,,,,,
2018-06-20T00:00:00,33451478,42233248,29046710,27523293,45136782,54657870,66457713,36416469,31392350,26443307,37478721,5452773,17384676,,,,,453075390,,,,,,
2018-06-21T00:00:00,38696970,49365550,32415624,28441945,52764780,60588459,63231073,44137996,34940024,29260724,45212085,5972598,18210534,,,,,503238362,,,,,,
2018-06-22T00:00:00,38073720,45656275,30690349,25966538,52038053,58836213,58104413,44214017,34303119,27915673,41740918,5713992,18181088,,,,,481434368,,,,,,
2018-06-23T00:00:00,33259776,39992693,27308661,25333351,45150654,55259338,52718944,39121725,28638003,21845644,34334143,5235502,15052958,,,,,423251392,,,,,,
2018-06-24T00:00:00,30514888,34427291,24509090,20532683,40824288,49771796,45816737,34660410,27175879,20449729,29215335,4782259,13190773,,,,,375871158,,,,,,
2018-06-25T00:00:00,31689221,41865041,25278549,19654043,42551089,47291127,40356892,36473803,29633419,23066686,34003519,4807908,11526374,,,,,388197671,,,,,,
2018-06-26T00:00:00,31691873,41865966,25279040,20112530,42558728,43455470,36773553,36475067,29635075,23067224,34006921,4472234,11252921,,,,,380646602,,,,,,
2018-06-27T00:00:00,31693792,41868308,26034760,19275244,42564493,43457032,36778990,36479687,29636102,23069551,34012403,4472430,11254803,,,,,380597595,,,,,,
2018-06-28T00:00:00,31696943,41870034,25867484,19276088,42569444,43457521,36781247,36480623,29638306,23071896,34013562,4472469,11255426,,,,,380451043,,,,,,
2018-06-29T00:00:00,30933141,39285272,24695997,18188061,41716075,41245815,34922682,36299671,29010761,22285195,31857837,4179252,10720566,,,,,365340325,,,,,,
2018-06-30T00:00:00,28689551,33835962,20880015,17326657,38464900,36996360,31465882,34807172,27030295,20228651,27408260,3651473,9634220,,,,,330419398,,,,,,
2018-07-01T00:00:00,29111086,34985092,21230606,16636187,38679301,37010643,32296074,34875848,27258085,20553550,28080066,3659595,9883214,,,,,334259347,,,,,,
2018-07-02T00:00:00,31962892,42618666,25495510,20704462,42957188,43757196,36962412,36712439,29753333,23232222,34584351,4472572,11329197,,,,,384542440,,,,,,
2018-07-03T00:00:00,31966388,42618967,26000326,21770602,42965877,43756303,36962669,36728926,29755440,23234221,34590336,4472299,11330340,,,,,386152694,,,,,,
2018-07-04T00:00:00,31970170,42623606,25747724,19486930,42969944,43756616,36962272,36732032,29756825,23236781,34597822,4472059,11331037,,,,,383643818,,,,,,
2018-07-05T00:00:00,31973529,42629518,25495836,19489715,42976801,43756221,36963867,36735831,29758257,23239983,34600791,4471995,11332034,,,,,383424378,,,,,,
2018-07-06T00:00:00,31198573,39971920,24297837,18384007,42089366,41471349,35047145,36567236,29112683,22423389,32363174,4177927,10900265,,,,,368004871,,,,,,
2018-07-07T00:00:00,28932988,34357425,21021741,16502946,38737449,37133126,31542415,35050378,27101546,20320271,27763345,3649882,9696821,,,,,331810333,,,,,,
2018-07-08T00:00:00,29127651,35001516,21231741,16641674,38705704,37010169,32289317,34921447,27264012,20558373,28102088,3659066,9891825,,,,,334404583,,,,,,
2018-07-09T00:00:00,31982776,42639432,25495642,20176535,42985296,43753921,36948240,36765037,29763532,23237281,34615247,4471578,11339795,,,,,384174312,,,,,,
2018-07-10T00:00:00,31985497,42642661,25496427,22079712,42989291,43752922,36964774,36767146,29764352,23238917,34603394,4471815,11340199,,,,,386097107,,,,,,
2018-07-11T00:00:00,31984786,42634529,26588150,23298637,42989809,43751465,36964959,36769311,29764756,23239351,34512719,4472821,11340514,,,,,388311807,,,,,,
2018-07-12T00:00:00,31988447,42648342,27511546,22538353,42994198,43750483,36964929,36771235,29765805,23240894,34608267,4473053,11341226,,,,,388596778,,,,,,
2018-07-13T00:00:00,31211246,39993657,26325462,19985488,42103250,42915328,35062100,36578437,29120145,22431482,32368119,4305681,10795602,,,,,373195997,,,,,,
2018-07-14T00:00:00,28942035,34375376,21021864,16506110,38746673,37129085,31556068,35059588,27108443,20326127,27766896,3650704,10078570,,,,,332267539,,,,,,
2018-07-15T00:00:00,29135577,35021164,21231228,16644715,38714414,37007514,32303208,34931862,27271196,20565434,28104926,3659984,9891630,,,,,334482852,,,,,,
2018-07-16T00:00:00,31993361,42665357,25494482,19494991,42998085,43820091,36964074,36777562,29769195,23246118,34610895,4473362,11995601,,,,,384303174,,,,,,
2018-07-17T00:00:00,31994343,42668105,25494564,21094253,43000447,48921435,39250425,36790231,29774092,23247207,34616569,4920914,12705748,,,,,394478333,,,,,,
2018-07-18T00:00:00,31996378,42671278,25494090,21323170,43002480,47963140,37854166,36792188,29775004,23248228,34590438,4836779,12651773,,,,,392199112,,,,,,
2018-07-19T00:00:00,31999757,42673243,25510932,20335109,43005525,47483276,36966825,36804126,29780646,23249124,34593428,4794632,12546807,,,,,389743430,,,,,,
2018-07-20T00:00:00,30358360,37131617,22746982,20031812,41081925,47708273,36312304,34984398,28175135,22006372,31090282,4728937,12456221,,,,,368812618,,,,,,
2018-07-21T00:00:00,27411655,30984738,19463080,16509120,37642463,40760429,33225065,33150372,26012472,19439149,26004593,3928012,9503713,,,,,324034861,,,,,,
2018-07-22T00:00:00,27412297,30985564,19462874,15450404,37650848,37495176,30250727,33150379,26012723,19440004,26006613,3644079,9141570,,,,,316103258,,,,,,
2018-07-23T00:00:00,30361080,37141140,22745843,17453607,41097215,40440359,33703598,34987214,28179879,22011129,31089809,4092087,10593565,,,,,353896525,,,,,,
2018-07-24T00:00:00,30361532,37144336,22745639,17454413,41098043,40442005,35363921,34987619,28180103,22011736,31093054,4092166,10529664,,,,,355504231,,,,,,
2018-07-25T00:00:00,30362916,37144980,22749261,17454451,41101678,41048968,33704440,34988112,28181596,22012764,31101723,4145288,11222732,,,,,355218909,,,,,,
2018-07-26T00:00:00,30364176,37148244,22749411,17461170,41105327,40451933,33705174,34989132,28183744,22014789,31122863,4092439,10531587,,,,,353919989,,,,,,
2018-07-27T00:00:00,30365092,37149270,22751137,17461552,41106361,40452902,33705938,34990327,28188532,22016594,31121953,4092580,10532222,,,,,353934460,,,,,,
2018-07-28T00:00:00,27418231,30995510,19466533,15459107,37661309,34388854,30254596,33156888,26022344,19448736,26020551,3373597,11592902,,,,,315259158,,,,,,
2018-07-29T00:00:00,27418260,30996443,21377577,16661248,37661754,37058277,40360504,33156887,26024187,19448737,26020557,3605650,11541218,,,,,331331299,,,,,,
2018-07-30T00:00:00,30369717,37148818,23761139,18582718,41110634,43932402,42118476,34993473,28190891,22012765,31120528,4397377,12872578,,,,,370611516,,,,,,
2018-07-31T00:00:00,30370228,37149861,24228214,18164780,41111206,44840589,43656325,34983918,28199441,22012208,31118708,4476913,12606725,,,,,372919116,,,,,,
2018-08-01T00:00:00,30468317,37359109,23806829,17903844,41259418,42223710,42676425,35195183,28311998,22318580,31368484,4269745,11813766,,,,,368975408,,,,,,
2018-08-02T00:00:00,30469607,37361419,22871540,17485296,41259486,40708716,35210076,35196104,28314472,22333132,31371954,4136751,10586483,,,,,357305036,,,,,,
2018-08-03T00:00:00,30473097,37363190,22872935,17486666,41260211,40709744,34629266,35198512,28316019,22333518,31372821,4136921,10587397,,,,,356740297,,,,,,
2018-08-04T00:00:00,27526211,31123995,19573896,15444730,37813804,34595772,33035894,33318360,26126124,19705437,26201908,3401573,9146607,,,,,317014311,,,,,,
2018-08-05T00:00:00,27527379,31124400,19573901,15444729,37813978,34595770,32560406,33318363,26126184,19705437,26201913,3401573,9147019,,,,,316541052,,,,,,
2018-08-06T00:00:00,32120820,42952498,25649404,19544153,43190862,44098433,41398576,37051860,29922577,23618666,34941364,4528351,11320942,,,,,390338506,,,,,,
2018-08-07T00:00:00,32121891,42953440,25649841,19542759,43186432,46971436,43938726,37051637,29923173,23622912,34939334,4780745,12139571,,,,,396821897,,,,,,
2018-08-08T00:00:00,32122820,42952959,25650390,22131022,43191470,53836306,47498114,37053867,29923788,23623333,34937204,5383724,13449177,,,,,411754174,,,,,,
2018-08-09T00:00:00,34154661,42945730,28002985,23426918,45515585,56067502,51569943,37056363,29924959,23720460,36466301,5580340,14759398,,,,,429191145,,,,,,
2018-08-10T00:00:00,37580164,47642753,31817840,24731235,50801897,59371227,50203832,42976993,31859443,26106943,44093386,5763357,15919524,,,,,468868594,,,,,,
2018-08-11T00:00:00,35464827,39971316,27449759,20957452,47653080,51861959,43424499,41955766,30355445,24569937,38081585,4938237,15279353,,,,,421963215,,,,,,
2018-08-12T00:00:00,34229471,38375053,26610771,19261186,45450905,45817068,44308902,39475265,30642524,23172423,35531834,4433030,13903251,,,,,401211683,,,,,,
2018-08-13T00:00:00,33583598,42953496,29265141,21443568,44601656,53842292,45995731,37057506,29929430,23625239,38012340,5383995,13941439,,,,,419635431,,,,,,
2018-08-14T00:00:00,32148248,42928767,28340019,21216292,43220023,51124313,44856554,37058078,29928379,23627421,35202314,5145625,13668742,,,,,408464775,,,,,,
2018-08-15T00:00:00,32148997,42928811,26405519,19538088,43222599,46337670,44062767,37057638,29929553,23627174,34928908,4724821,12522602,,,,,397435147,,,,,,
2018-08-16T00:00:00,34662469,42958016,29187876,22798274,46321231,51399315,50055645,37551146,30161173,23627619,37022257,5174102,13887835,,,,,424806958,,,,,,
2018-08-17T00:00:00,34489520,43813479,29962314,22749148,46198673,53120084,50984769,38172596,30323658,24061145,37809919,5213853,14667912,,,,,431567070,,,,,,
2018-08-18T00:00:00,30516989,34549060,23614143,17932090,40345273,42106780,45418214,35272925,27233512,20631889,28664890,4087166,12577219,,,,,362950150,,,,,,
2018-08-19T00:00:00,27613409,33838406,21851013,16405799,37804834,39621621,42034079,33180172,26193819,20001115,26950356,3867421,11813587,,,,,341175631,,,,,,
2018-08-20T00:00:00,29807282,40507622,24610421,20022134,41481422,42851165,45752337,35190105,28359723,22666349,33114697,4381666,12895977,,,,,381640900,,,,,,
2018-08-21T00:00:00,29806556,40506790,24450745,18965222,41482083,41361421,42056598,35190941,28360518,22666988,33113691,4251497,13318282,,,,,375531332,,,,,,
2018-08-22T00:00:00,29807252,40507654,24452540,19599440,41481370,42560562,45670427,35191573,28361425,22667404,33112063,4356435,12316025,,,,,380084170,,,,,,
2018-08-23T00:00:00,29806542,42440762,28862003,25660452,41496943,52063791,52663064,35190797,28359460,22948445,36709130,5191863,14427950,,,,,415821202,,,,,,
2018-08-24T00:00:00,36918705,56367984,37845837,30667356,51781663,66030887,59305622,43032912,32596412,28876860,49512834,6419780,17964550,,,,,517321402,,,,,,
2018-08-25T00:00:00,38324422,48980476,31667134,29153258,53284296,63804931,53104835,46500802,32430690,27384886,45116531,5971182,17347814,,,,,493071257,,,,,,
2018-08-26T00:00:00,39113737,51852999,35223172,31849347,54326222,68992631,58401716,47598718,32986767,27197733,44724971,6423611,16137537,,,,,514829161,,,,,,
2018-08-27T00:00:00,36857986,47543556,29895686,25442134,51053280,57310880,51485248,44151364,31874902,25983390,41587539,5405353,15612170,,,,,464203488,,,,,,
2018-08-28T00:00:00,37027782,51207725,32969652,26031744,51931379,57162663,54903121,43189127,32939606,28501029,46855302,5640641,16972466,,,,,485332237,,,,,,
2018-08-29T00:00:00,41002187,53841353,34460644,28345660,55649892,68326871,59696011,47065199,34159022,28595240,49936603,6651732,17904504,,,,,525634918,,,,,,
2018-08-30T00:00:00,41601511,56102539,35395168,31569990,56417505,75750568,63446373,47885779,34988034,30740642,51915261,7305515,19175555,,,,,552294440,,,,,,
2018-08-31T00:00:00,40008505,53732750,34511946,28672445,54416607,69676483,58034644,46631620,34687936,28562087,48432979,6662339,17213822,,,,,521244163,,,,,,
2018-09-01T00:00:00,34965285,40515884,27507736,21983817,46850965,52636796,47024833,40921117,30890709,22047159,34719817,4841009,13523066,,,,,418428193,,,,,,
2018-09-02T00:00:00,33607180,35321615,23938094,17549048,44490441,43893254,43653769,38596131,30027508,21130633,29565288,4097153,12297213,,,,,378167327,,,,,,
2018-09-03T00:00:00,35077652,43104154,29257082,26561491,46847702,57963801,54108510,38183113,30108030,23887041,39313958,5535168,14259346,,,,,444207048,,,,,,
2018-09-04T00:00:00,37844041,52936456,34016753,29335359,50761708,63652305,57477685,42300238,30697589,26626716,46951763,6036084,16139353,,,,,494776050,,,,,,
2018-09-05T00:00:00,38085317,54879101,34869525,29725585,51229055,69186962,60591965,42795017,31052196,27899755,48086462,6523428,16805214,,,,,511729582,,,,,,
2018-09-06T00:00:00,40851641,63437474,43556659,38137722,55286931,88569370,66443788,46836016,34485418,30348829,55881998,8229780,18413930,,,,,590479556,,,,,,
2018-09-07T00:00:00,43361679,67104147,47607759,40075263,59178039,87814473,62571702,51805419,37128196,31701405,58438141,8064920,20029113,,,,,614880256,,,,,,
2018-09-08T00:00:00,40323915,54608404,38750157,32068000,54538970,73666710,56541847,49315276,35069720,28138312,48047528,6676284,16868199,,,,,534613322,,,,,,
2018-09-09T00:00:00,36462568,50247005,32629441,26496194,48622061,62776220,58089362,42775728,32249688,26528727,44074725,5745390,16090951,,,,,482788060,,,,,,
2018-09-10T00:00:00,38805669,57215872,35916411,30681913,52304597,67772771,66134166,43783899,34372076,28190223,48879196,6400173,16703313,,,,,527160279,,,,,,
2018-09-11T00:00:00,36149568,55964822,35317893,31072635,48375538,70398710,66278092,39820677,32713953,28089385,46490227,6631857,16870382,,,,,514173739,,,,,,
2018-09-12T00:00:00,44226890,63489237,43284418,33712932,60272683,87791372,67989877,52195716,40062002,33289596,53634329,8164900,19602303,,,,,607716255,,,,,,
2018-09-13T00:00:00,45799514,64471923,44405978,34962008,62618382,80761282,69179400,54508637,40896962,35061275,56647452,7545695,22564795,,,,,619423303,,,,,,
2018-09-14T00:00:00,45663801,62750847,44604473,35521228,62598328,81259277,74484762,55319751,40113631,34666558,52979270,7493094,20786859,,,,,618241879,,,,,,
2018-09-15T00:00:00,41281223,54241613,38050085,33805930,56064218,70659482,68674825,51001262,36714437,29986202,45040444,6415757,17099362,,,,,549034840,,,,,,
2018-09-16T00:00:00,37404968,47831008,30712104,27494537,50118239,68286836,65140270,44439162,32951060,26332733,40911446,6227723,15813019,,,,,493663105,,,,,,
2018-09-17T00:00:00,35266535,48787545,31910748,27467033,47190899,63584916,63676646,38619325,32327039,25515912,41577026,6030574,15671902,,,,,477626100,,,,,,
2018-09-18T00:00:00,34893526,44975973,30073875,25808286,46699304,58574997,59852979,38112462,32199940,25112274,38813090,5587910,15201233,,,,,455905849,,,,,,
2018-09-19T00:00:00,35000734,49316634,32134532,28227186,46833726,62197070,73289070,38264833,32071987,26585875,42262028,5908338,16375039,,,,,488467052,,,,,,
2018-09-20T00:00:00,35955078,56800080,35590396,38281839,48230498,79165440,79109572,39580245,32297767,28406266,48189020,7407765,17394768,,,,,546408734,,,,,,
2018-09-21T00:00:00,43529650,79779988,55414290,47227932,59578308,110872831,88164112,52285189,38915731,34031263,62827571,10099941,22660688,,,,,705387494,,,,,,
2018-09-22T00:00:00,58094050,80273539,55098359,49525339,78031130,111201267,89727995,72396702,47917942,44052405,74380875,9959489,29379508,,,,,800038600,,,,,,
2018-09-23T00:00:00,75627971,89082888,60427279,53708054,100582431,123793692,99141910,96326633,65224758,51909639,85250569,11082566,34403435,,,,,946561825,,,,,,
2018-09-24T00:00:00,82098525,102565456,67788697,58761837,110093212,144806397,96623772,101471983,71399720,58487579,100678987,13200378,37491138,,,,,1045467681,,,,,,
2018-09-25T00:00:00,79711218,97939356,65042457,50981208,106999471,128157225,96394904,98362363,72057090,57239877,95225586,11729540,34898365,,,,,994738660,,,,,,
2018-09-26T00:00:00,60664405,70071359,48097626,32686323,81659420,86641330,68350166,72624170,59450379,46857374,64909584,8061543,30529756,,,,,730603435,,,,,,
2018-09-27T00:00:00,48607506,60644357,39215670,35295955,66431430,75070956,80422702,58500793,49476579,39034297,52575820,7039310,28719264,,,,,641034639,,,,,,
2018-09-28T00:00:00,57301941,79763457,54909502,48797111,77367392,106997819,89122327,69305515,53520462,45448746,73750186,9755202,32822978,,,,,798862638,,,,,,
2018-09-29T00:00:00,64137724,82220619,56302806,51160116,86021685,115692796,89510831,81140593,55213324,51508536,81854878,10349202,33654780,,,,,858767890,,,,,,
2018-09-30T00:00:00,74686573,93861940,63276513,53739540,99413599,120812342,99348046,95036072,65500269,52473115,90173414,10818544,33842119,,,,,952982086,,,,,,
2018-10-01T00:00:00,90037385,126322244,79436923,67246944,116540194,150888950,111840890,106620548,79633785,61914635,105016919,13820463,38260734,,,,,1147580614,,,,,,
2018-10-02T00:00:00,64310944,98496397,62959077,60405090,83982306,126301871,105411636,73214740,58928701,39502044,80979631,11641496,29445608,,,,,895579541,,,,,,
2018-10-03T00:00:00,59090942,87384921,56555385,51014771,77302202,108927654,90463364,66270934,49725797,35858979,70322107,10101542,27934502,,,,,790953100,,,,,,
2018-10-04T00:00:00,62715328,77667351,51073544,42430200,81967639,98101305,91228137,71154844,53738131,36662883,64827848,9142190,27657250,,,,,768366650,,,,,,
2018-10-05T00:00:00,56071069,82062756,54570198,55706904,73610277,107885999,107182880,63586846,46200493,34138857,65058931,9915825,25439217,,,,,781430252,,,,,,
2018-10-06T00:00:00,87454558,121116413,77609393,65849210,114188322,142893337,112090119,108189139,76941070,55267416,103972307,12858781,37786250,,,,,1116216315,,,,,,
2018-10-07T00:00:00,95218065,130396425,82350683,63022696,122389270,155071594,114478802,117541510,83377354,63723891,111223090,13947389,40376404,,,,,1193117173,,,,,,
2018-10-08T00:00:00,92000058,111306292,70117568,50279613,118838887,128692040,97450545,109020715,78669723,54756760,97023897,11850229,35178685,,,,,1055185012,,,,,,
2018-10-09T00:00:00,75315770,90660382,58303797,44138779,97759444,116277415,85503538,87350452,63397332,48861725,83544036,10748864,33036838,,,,,894898372,,,,,,
2018-10-10T00:00:00,57544690,72476654,47923347,39639098,75670819,92107871,66684553,64272070,45249537,34264610,63813050,8609363,26129452,,,,,694385114,,,,,,
2018-10-11T00:00:00,51895780,65520630,41586426,39208467,68974933,93375958,75556240,58906865,44591697,33935036,57054326,8719662,26649137,,,,,665975157,,,,,,
2018-10-12T00:00:00,46525437,60216285,37573549,34350823,61814595,78689785,77100240,52206172,40148708,30693561,52509085,7334875,21387946,,,,,600551061,,,,,,
2018-10-13T00:00:00,39180818,44261795,27683941,26312348,52531880,61785529,82401790,43804740,33303158,25070474,41061135,5716487,17434161,,,,,500548256,,,,,,
2018-10-14T00:00:00,58575034,80337801,53332136,50238709,76556061,110181665,99947275,68197478,54537412,41010912,75029282,9992588,30919882,,,,,808856235,,,,,,
2018-10-15T00:00:00,73488270,116651928,73239453,69063605,95460369,136883354,116685317,84675198,63981144,53389320,103770128,12576339,39288386,,,,,1039152811,,,,,,
2018-10-16T00:00:00,64151836,104228666,65781835,57947198,83858175,123921623,110663604,72505093,59218838,49380968,93100559,11427546,36033359,,,,,932219300,,,,,,
2018-10-17T00:00:00,71568209,103401470,65367873,62640480,93072505,138848960,116793655,82188853,64311462,48836763,91808466,12750384,35536570,,,,,987125650,,,,,,
2018-10-18T00:00:00,87024380,128010151,79502863,73300292,112445374,168696339,124581587,102095949,73499329,60450875,116631867,15395174,41579518,,,,,1183213698,,,,,,
2018-10-19T00:00:00,98231391,132600111,83373751,68342126,126297188,169600054,120516878,118435900,81539261,71453851,121390815,15372507,43378733,,,,,1250532566,,,,,,
2018-10-20T00:00:00,87791979,114727918,73019544,52457300,114073201,146654625,91357155,108201914,77484886,65825039,103311072,13191126,39708308,,,,,1087804067,,,,,,
2018-10-21T00:00:00,81363678,109046510,69378130,51521022,104893268,143259165,101023564,98743097,72478712,62949771,95644874,12906911,38071579,,,,,1041280281,,,,,,
2018-10-22T00:00:00,105994774,138995596,86163528,67148397,136518705,160358500,113377726,126821474,93874369,79693927,122462050,14655587,45792872,,,,,1291857505,,,,,,
2018-10-23T00:00:00,101314082,127849920,79671188,60036814,130531433,150757535,104162126,120795735,94470519,77718737,113373108,13806147,45701943,,,,,1220189287,,,,,,
2018-10-24T00:00:00,95681338,128980563,80302082,62411760,123364998,152542702,105414282,113337240,86611272,77400014,114911404,13965008,47968085,,,,,1202890748,,,,,,
2018-10-25T00:00:00,109098020,129909680,80696393,62128995,140383507,156100631,106029720,130905653,104381696,85996071,120826241,14280408,52085265,,,,,1292822280,,,,,,
2018-10-26T00:00:00,128629390,155776105,97309939,80913848,164313861,192799377,136822552,158066418,118885601,93335032,146407032,17424841,58842283,,,,,1549526279,,,,,,
2018-10-27T00:00:00,156511398,190807418,118477332,89216440,201572539,226019981,148292423,200619102,147420315,112754757,174548899,20181192,64390170,,,,,1850811966,,,,,,
2018-10-28T00:00:00,156124905,190749855,117469035,94678451,198663211,225084800,153936672,198277623,147203354,116365890,173535249,20115950,67096678,,,,,1859301673,,,,,,
2018-10-29T00:00:00,167081234,221953125,134108273,106402835,213271890,253658879,181863273,205786267,158255636,128330769,197139157,22924961,77652949,,,,,2068429248,,,,,,
2018-10-30T00:00:00,169432844,211798022,127887732,105743208,216379034,252595680,174047010,208807653,160448066,135681366,199913256,22832324,76622088,,,,,2062188283,,,,,,
2018-10-31T00:00:00,151632783,191795385,115928137,98314363,193746276,226300687,162180334,185676646,135174812,113793948,182038649,20502410,66653166,,,,,1843737596,,,,,,
2018-11-01T00:00:00,147240539,192352208,116798545,100364250,188845313,224104459,170488055,179647267,130674388,115503243,177246594,20301828,66434780,,,,,1830001469,,,,,,
2018-11-02T00:00:00,156017639,192452924,118721063,95902730,198967925,219628153,160939474,193535334,130248598,117254683,172489677,19789092,63092697,,,,,1839039989,,,,,,
2018-11-03T00:00:00,138996280,155459299,96927219,74395658,179454150,181576116,115878740,176614024,112294048,88850097,139966143,16253902,51241301,,,,,1527906977,,,,,,
2018-11-04T00:00:00,126610719,143296206,89452372,67045041,161901135,159306537,116176931,158268307,105947566,79814337,128652537,14307828,48470752,,,,,1399250268,,,,,,
2018-11-05T00:00:00,119059083,156174225,95926544,71891313,152995668,178445967,126453820,142742462,95202370,76278557,133762121,16251316,50143182,,,,,1415326628,,,,,,
2018-11-06T00:00:00,108622560,137617251,85193361,67179480,139838227,156237615,117024830,129128261,89187684,66674128,119167551,14281216,46189976,,,,,1276342140,,,,,,
2018-11-07T00:00:00,115623156,143410196,88709441,69866472,148735433,166904243,120733072,138069496,98348374,77684734,129605459,15227404,50993141,,,,,1363910621,,,,,,
2018-11-08T00:00:00,124944091,157134674,96708175,77613134,160675676,181309944,133556345,150238188,97817521,76810329,137696528,16504818,50214482,,,,,1461223905,,,,,,
2018-11-09T00:00:00,123981506,159493366,99865419,78454381,158674360,182399536,132706934,150960656,98766291,77136515,138279588,16493862,49598895,,,,,1466811309,,,,,,
